V1	V2	V3	V4	V5	name	avg
chr17	49000000	50000000	2700	18122	recombRate	0.786983
chr17	50000000	51000000	2701	34891	recombRate	0.540367
chr17	51000000	52000000	2702	32410	recombRate	0.555269
chr17	52000000	53000000	2703	33068	recombRate	0.772662
chr17	53000000	54000000	2704	16343	recombRate	2.38534
chr17	54000000	55000000	2705	24199	recombRate	2.82836
chr17	55000000	56000000	2706	11405	recombRate	1.79376
chr17	56000000	57000000	2707	13408	recombRate	0.763403
chr17	57000000	58000000	2708	11201	recombRate	0.763403
chr17	58000000	59000000	2709	9943	recombRate	0.442904
chr17	59000000	60000000	2710	12776	recombRate	1.29363
chr17	60000000	61000000	2711	13583	recombRate	1.46422
chr17	61000000	62000000	2712	11099	recombRate	0.558965
chr17	62000000	63000000	2713	10585	recombRate	0.469476
chr17	63000000	64000000	2714	13327	recombRate	1.1327
chr17	64000000	65000000	2715	13301	recombRate	1.94172
chr17	65000000	66000000	2716	11663	recombRate	1.80587
chr17	66000000	67000000	2717	13153	recombRate	1.54
chr17	67000000	68000000	2718	15651	recombRate	1.73319
chr17	68000000	69000000	2719	19603	recombRate	2.05554
chr17	69000000	70000000	2720	18639	recombRate	1.3956
chr17	70000000	71000000	2721	13097	recombRate	2.08636
chr17	71000000	72000000	2722	14715	recombRate	3.39412
chr17	72000000	73000000	2723	16169	recombRate	2.93489
chr17	73000000	74000000	2724	11440	recombRate	1.33353
chr17	74000000	75000000	2725	12070	recombRate	2.23084
chr17	75000000	76000000	2726	13602	recombRate	3.60334
chr17	76000000	77000000	2727	12658	recombRate	2.89131
chr17	77000000	78000000	2728	14163	recombRate	6.45689
chr17	78000000	79000000	2729	12263	recombRate	2.45745
chr17	79000000	80000000	2730	11208	recombRate	2.45745
chr17	80000000	81000000	2731	11846	recombRate	0.649197
chr18	0	1000000	2732	15488	recombRate	2.1432
chr18	1000000	2000000	2733	33434	recombRate	2.13098
chr18	2000000	3000000	2734	20833	recombRate	4.17422
chr18	3000000	4000000	2735	13580	recombRate	3.31464
chr18	4000000	5000000	2736	25150	recombRate	3.58555
chr18	5000000	6000000	2737	24076	recombRate	3.10554
chr18	6000000	7000000	2738	24331	recombRate	4.68627
chr18	7000000	8000000	2739	18340	recombRate	3.49065
chr18	8000000	9000000	2740	14075	recombRate	2.71409
chr18	9000000	10000000	2741	11878	recombRate	3.22766
chr18	10000000	11000000	2742	15639	recombRate	3.46771
chr18	11000000	12000000	2743	16930	recombRate	2.24669
chr18	12000000	13000000	2744	12087	recombRate	1.4428
chr18	13000000	14000000	2745	14895	recombRate	0.405289
chr18	14000000	15000000	2746	21263	recombRate	0.500931
chr18	19000000	20000000	2751	13080	recombRate	0.28015
chr18	20000000	21000000	2752	13160	recombRate	1.27865
chr18	21000000	22000000	2753	11979	recombRate	1.37355
chr18	22000000	23000000	2754	20890	recombRate	1.85744
chr18	23000000	24000000	2755	18812	recombRate	1.23789
chr18	24000000	25000000	2756	15992	recombRate	1.88263
chr18	25000000	26000000	2757	23871	recombRate	1.14306
chr18	26000000	27000000	2758	32981	recombRate	0.940713
chr18	27000000	28000000	2759	33428	recombRate	0.811097
chr18	28000000	29000000	2760	24630	recombRate	0.867664
chr18	29000000	30000000	2761	12492	recombRate	0.560059
chr18	30000000	31000000	2762	17856	recombRate	0.470565
chr18	31000000	32000000	2763	25972	recombRate	0.536581
chr18	32000000	33000000	2764	13415	recombRate	0.94
chr18	33000000	34000000	2765	11666	recombRate	0.665072
chr18	34000000	35000000	2766	13064	recombRate	0.854502
chr18	35000000	36000000	2767	34496	recombRate	1.38497
chr18	36000000	37000000	2768	35510	recombRate	0.290405
chr18	37000000	38000000	2769	35588	recombRate	0.708389
chr18	38000000	39000000	2770	39545	recombRate	0.718183
chr18	39000000	40000000	2771	25658	recombRate	0.853616
chr18	40000000	41000000	2772	27703	recombRate	0.398369
chr18	41000000	42000000	2773	27408	recombRate	0.595822
chr18	42000000	43000000	2774	17998	recombRate	1.04572
chr18	43000000	44000000	2775	13541	recombRate	1.50703
chr18	44000000	45000000	2776	17812	recombRate	1.3952
chr18	45000000	46000000	2777	16314	recombRate	1.68273
chr18	46000000	47000000	2778	9477	recombRate	1.70415
chr18	47000000	48000000	2779	15081	recombRate	1.28112
chr18	48000000	49000000	2780	17068	recombRate	1.29993
chr18	49000000	50000000	2781	28380	recombRate	1.49571
chr18	50000000	51000000	2782	36540	recombRate	0.340277
chr18	51000000	52000000	2783	24116	recombRate	0.718863
chr18	52000000	53000000	2784	20977	recombRate	0.533798
chr18	53000000	54000000	2785	23615	recombRate	0.913072
chr18	54000000	55000000	2786	18923	recombRate	0.875155
chr18	55000000	56000000	2787	13186	recombRate	1.63112
chr18	56000000	57000000	2788	12529	recombRate	1.33215
chr18	57000000	58000000	2789	20803	recombRate	2.56845
chr18	58000000	59000000	2790	28873	recombRate	1.93259
chr18	59000000	60000000	2791	17965	recombRate	1.35728
chr18	60000000	61000000	2792	14695	recombRate	1.06842
chr18	61000000	62000000	2793	22976	recombRate	1.53951
chr18	62000000	63000000	2794	34603	recombRate	1.33277
chr18	63000000	64000000	2795	33869	recombRate	1.84297
chr18	64000000	65000000	2796	24792	recombRate	0.26508
chr18	65000000	66000000	2797	33969	recombRate	1.78655
chr18	66000000	67000000	2798	28472	recombRate	1.45513
chr18	67000000	68000000	2799	18511	recombRate	1.94039
chr18	68000000	69000000	2800	25277	recombRate	0.795933
chr18	69000000	70000000	2801	31591	recombRate	1.39217
chr18	70000000	71000000	2802	31562	recombRate	2.90744
chr18	71000000	72000000	2803	20113	recombRate	4.01792
chr18	72000000	73000000	2804	10831	recombRate	2.51911
chr18	73000000	74000000	2805	21327	recombRate	2.12825
chr18	74000000	75000000	2806	13476	recombRate	3.28473
chr18	75000000	76000000	2807	29715	recombRate	2.70029
chr18	76000000	77000000	2808	22764	recombRate	2.98947
chr18	77000000	78000000	2809	12254	recombRate	0.78024
chr19	0	1000000	2932	11289	recombRate	0.003437
chr19	1000000	2000000	2933	12425	recombRate	4.55559
chr19	2000000	3000000	2934	12205	recombRate	4.88576
chr19	3000000	4000000	2935	13537	recombRate	4.20535
chr19	4000000	5000000	2936	12900	recombRate	3.19563
chr19	5000000	6000000	2937	13371	recombRate	2.49166
chr19	6000000	7000000	2938	16276	recombRate	3.54293
chr19	7000000	8000000	2939	13079	recombRate	2.33559
chr19	8000000	9000000	2940	15402	recombRate	2.7082
chr19	9000000	10000000	2941	21126	recombRate	1.91457
chr19	10000000	11000000	2942	13471	recombRate	1.60588
chr19	11000000	12000000	2943	11686	recombRate	0.775418
chr19	12000000	13000000	2944	11549	recombRate	0.619537
chr19	13000000	14000000	2945	15532	recombRate	1.95956
chr19	14000000	15000000	2946	13287	recombRate	1.9528
chr19	15000000	16000000	2947	19245	recombRate	1.79707
chr19	16000000	17000000	2948	14507	recombRate	1.54561
chr19	17000000	18000000	2949	14489	recombRate	3.55751
chr19	18000000	19000000	2950	12046	recombRate	1.8149
chr19	19000000	20000000	2951	11929	recombRate	1.07353
chr19	20000000	21000000	2952	22246	recombRate	0.919482
chr19	21000000	22000000	2953	20109	recombRate	0.146413
chr19	22000000	23000000	2954	35430	recombRate	0.212861
chr19	23000000	24000000	2955	26378	recombRate	0.196685
chr19	28000000	29000000	2960	28979	recombRate	0.399596
chr19	29000000	30000000	2961	27315	recombRate	1.1177
chr19	30000000	31000000	2962	21395	recombRate	1.56777
chr19	31000000	32000000	2963	31653	recombRate	1.99065
chr19	32000000	33000000	2964	30469	recombRate	1.74857
chr19	33000000	34000000	2965	13785	recombRate	0.846276
chr19	34000000	35000000	2966	14925	recombRate	2.12612
chr19	35000000	36000000	2967	15874	recombRate	3.07429
chr19	36000000	37000000	2968	13135	recombRate	1.4672
chr19	37000000	38000000	2969	14558	recombRate	0.356342
chr19	38000000	39000000	2970	14318	recombRate	0.622778
chr19	39000000	40000000	2971	12582	recombRate	1.29734
chr19	40000000	41000000	2972	15134	recombRate	1.13907
chr19	41000000	42000000	2973	13214	recombRate	1.44349
chr19	42000000	43000000	2974	14228	recombRate	0.883012
chr19	43000000	44000000	2975	22827	recombRate	0.545501
chr19	44000000	45000000	2976	13590	recombRate	1.71013
chr19	45000000	46000000	2977	13196	recombRate	1.36468
chr19	46000000	47000000	2978	13376	recombRate	2.12313
chr19	47000000	48000000	2979	11350	recombRate	1.01395
chr19	48000000	49000000	2980	12450	recombRate	2.86203
chr19	49000000	50000000	2981	12679	recombRate	2.79143
chr19	50000000	51000000	2982	12287	recombRate	2.13487
chr19	51000000	52000000	2983	19071	recombRate	5.19248
chr19	52000000	53000000	2984	17906	recombRate	3.5787
chr19	53000000	54000000	2985	17708	recombRate	3.71474
chr19	54000000	55000000	2986	21315	recombRate	5.65338
chr19	55000000	56000000	2987	18783	recombRate	3.92642
chr19	56000000	57000000	2988	20236	recombRate	3.04104
chr19	57000000	58000000	2989	22127	recombRate	1.1946
chr19	58000000	59000000	2990	13279	recombRate	0
chr2	0	1000000	250	25389	recombRate	3.0552
chr2	1000000	2000000	251	31182	recombRate	1.324
chr2	2000000	3000000	252	33240	recombRate	2.22475
chr2	3000000	4000000	253	15054	recombRate	2.39292
chr2	4000000	5000000	254	34119	recombRate	2.28167
chr2	5000000	6000000	255	30821	recombRate	2.35864
chr2	6000000	7000000	256	31847	recombRate	2.3582
chr2	7000000	8000000	257	17353	recombRate	3.46643
chr2	8000000	9000000	258	14120	recombRate	3.46177
chr2	9000000	10000000	259	11319	recombRate	2.65691
chr2	10000000	11000000	260	11854	recombRate	2.36988
chr2	11000000	12000000	261	12769	recombRate	2.56515
chr2	12000000	13000000	262	13975	recombRate	2.83091
chr2	13000000	14000000	263	28693	recombRate	1.12355
chr2	14000000	15000000	264	30883	recombRate	0.472798
chr2	15000000	16000000	265	17311	recombRate	1.59015
chr2	16000000	17000000	266	21049	recombRate	2.6862
chr2	17000000	18000000	267	24385	recombRate	0.740845
chr2	18000000	19000000	268	20856	recombRate	1.28468
chr2	19000000	20000000	269	19363	recombRate	0.90457
chr2	20000000	21000000	270	11515	recombRate	2.199
chr2	21000000	22000000	271	23738	recombRate	1.12743
chr2	22000000	23000000	272	30672	recombRate	0.903651
chr2	23000000	24000000	273	16204	recombRate	1.44215
chr2	24000000	25000000	274	9946	recombRate	0.158526
chr2	25000000	26000000	275	10387	recombRate	0.693727
chr2	26000000	27000000	276	11675	recombRate	1.22732
chr2	27000000	28000000	277	11897	recombRate	0.747399
chr2	28000000	29000000	278	10993	recombRate	0.291559
chr2	29000000	30000000	279	14928	recombRate	1.50172
chr2	30000000	31000000	280	15110	recombRate	1.86527
chr2	31000000	32000000	281	21453	recombRate	1.21401
chr2	32000000	33000000	282	10675	recombRate	0.384192
chr2	33000000	34000000	283	15184	recombRate	1.2219
chr2	34000000	35000000	284	23904	recombRate	1.41181
chr2	35000000	36000000	285	28672	recombRate	1.16152
chr2	36000000	37000000	286	18290	recombRate	1.43909
chr2	37000000	38000000	287	11423	recombRate	1.27358
chr2	38000000	39000000	288	11288	recombRate	1.43295
chr2	39000000	40000000	289	10623	recombRate	0.752886
chr2	40000000	41000000	290	22995	recombRate	0.684773
chr2	41000000	42000000	291	21494	recombRate	0.668571
chr2	42000000	43000000	292	11999	recombRate	1.11402
chr2	43000000	44000000	293	10276	recombRate	1.48371
chr2	44000000	45000000	294	11189	recombRate	1.28951
chr2	45000000	46000000	295	12931	recombRate	1.59192
chr2	46000000	47000000	296	9713	recombRate	1.58722
chr2	47000000	48000000	297	12625	recombRate	0.810601
chr2	48000000	49000000	298	15006	recombRate	0.810601
chr2	49000000	50000000	299	32124	recombRate	0.810601
chr2	50000000	51000000	300	28961	recombRate	0.810601
chr2	51000000	52000000	301	38300	recombRate	0.806526
chr2	52000000	53000000	302	28811	recombRate	0.839897
chr2	53000000	54000000	303	18305	recombRate	0.45253
chr2	54000000	55000000	304	10843	recombRate	0.245418
chr2	55000000	56000000	305	11637	recombRate	0.842089
chr2	56000000	57000000	306	24691	recombRate	0.842089
chr2	57000000	58000000	307	26644	recombRate	0.972951
chr2	58000000	59000000	308	18307	recombRate	0.437453
chr2	59000000	60000000	309	27425	recombRate	0.875759
chr2	60000000	61000000	310	17350	recombRate	1.11364
chr2	61000000	62000000	311	10984	recombRate	0.290602
chr2	62000000	63000000	312	10386	recombRate	0.697628
chr2	63000000	64000000	313	11269	recombRate	0.002372
chr2	64000000	65000000	314	10474	recombRate	1.10989
chr2	65000000	66000000	315	12564	recombRate	2.05048
chr2	66000000	67000000	316	18629	recombRate	1.38746
chr2	67000000	68000000	317	19373	recombRate	1.52603
chr2	68000000	69000000	318	13702	recombRate	1.0895
chr2	69000000	70000000	319	11196	recombRate	0.806387
chr2	70000000	71000000	320	12526	recombRate	1.1693
chr2	71000000	72000000	321	14561	recombRate	2.68913
chr2	72000000	73000000	322	13588	recombRate	0.691833
chr2	73000000	74000000	323	11531	recombRate	1.0098
chr2	74000000	75000000	324	10425	recombRate	1.32624
chr2	75000000	76000000	325	16248	recombRate	0.973386
chr2	76000000	77000000	326	31757	recombRate	0.78975
chr2	77000000	78000000	327	28433	recombRate	0.78975
chr2	78000000	79000000	328	31326	recombRate	0.491459
chr2	79000000	80000000	329	31350	recombRate	1.36883
chr2	80000000	81000000	330	33247	recombRate	1.79201
chr2	81000000	82000000	331	43684	recombRate	0.751734
chr2	82000000	83000000	332	40910	recombRate	0.557024
chr2	83000000	84000000	333	35690	recombRate	0.725909
chr2	84000000	85000000	334	23542	recombRate	0.104108
chr2	85000000	86000000	335	11645	recombRate	2.23
chr2	86000000	87000000	336	11039	recombRate	0.368429
chr2	87000000	88000000	337	8912	recombRate	0.71045
chr2	88000000	89000000	338	14152	recombRate	0.851019
chr2	89000000	90000000	339	33249	recombRate	0.092489
chr2	90000000	91000000	340	9365	recombRate	0.092489
chr2	91000000	92000000	341	9600	recombRate	0.092489
chr2	96000000	97000000	346	9788	recombRate	0.092489
chr2	97000000	98000000	347	10549	recombRate	0.092489
chr2	98000000	99000000	348	11373	recombRate	0.330463
chr2	99000000	100000000	349	11778	recombRate	0.848234
chr2	100000000	101000000	350	14506	recombRate	0.627063
chr2	101000000	102000000	351	13262	recombRate	0.988496
chr2	102000000	103000000	352	15391	recombRate	0.463444
chr2	103000000	104000000	353	26976	recombRate	0.995624
chr2	104000000	105000000	354	34734	recombRate	1.02294
chr2	105000000	106000000	355	18368	recombRate	0.529966
chr2	106000000	107000000	356	14355	recombRate	0.856801
chr2	107000000	108000000	357	30250	recombRate	1.05927
chr2	108000000	109000000	358	23824	recombRate	1.56512
chr2	109000000	110000000	359	11609	recombRate	0.392575
chr2	110000000	111000000	360	6183	recombRate	0.392575
chr2	111000000	112000000	361	10013	recombRate	1.05221
chr2	112000000	113000000	362	9456	recombRate	0.944133
chr2	113000000	114000000	363	14563	recombRate	0.458788
chr2	114000000	115000000	364	16058	recombRate	1.01113
chr2	115000000	116000000	365	35719	recombRate	0.865716
chr2	116000000	117000000	366	37119	recombRate	0.579072
chr2	117000000	118000000	367	31814	recombRate	0.773036
chr2	118000000	119000000	368	19096	recombRate	0.347715
chr2	119000000	120000000	369	28583	recombRate	0.323683
chr2	120000000	121000000	370	12198	recombRate	0.323683
chr2	121000000	122000000	371	14760	recombRate	3.47263
chr2	122000000	123000000	372	13271	recombRate	1.81711
chr2	123000000	124000000	373	25630	recombRate	0.31699
chr2	124000000	125000000	374	32048	recombRate	1.1672
chr2	125000000	126000000	375	34551	recombRate	1.22204
chr2	126000000	127000000	376	32601	recombRate	1.00748
chr2	127000000	128000000	377	21240	recombRate	1.68425
chr2	128000000	129000000	378	11076	recombRate	0.936856
chr2	129000000	130000000	379	23689	recombRate	1.03085
chr2	130000000	131000000	380	24970	recombRate	1.0691
chr2	131000000	132000000	381	12878	recombRate	1.0691
chr2	132000000	133000000	382	18237	recombRate	1.0691
chr2	133000000	134000000	383	19783	recombRate	0.864886
chr2	134000000	135000000	384	15066	recombRate	1.89476
chr2	135000000	136000000	385	14248	recombRate	0.810732
chr2	136000000	137000000	386	12893	recombRate	0.518866
chr2	137000000	138000000	387	34924	recombRate	0.626051
chr2	138000000	139000000	388	27402	recombRate	0.802693
chr2	139000000	140000000	389	24898	recombRate	0.955263
chr2	140000000	141000000	390	42900	recombRate	0.379476
chr2	141000000	142000000	391	34935	recombRate	0.838666
chr2	142000000	143000000	392	27759	recombRate	0.872084
chr2	143000000	144000000	393	19457	recombRate	1.0375
chr2	144000000	145000000	394	17181	recombRate	0.882279
chr2	145000000	146000000	395	18151	recombRate	1.22
chr2	146000000	147000000	396	20373	recombRate	0.001244
chr2	147000000	148000000	397	22471	recombRate	0.569571
chr2	148000000	149000000	398	18110	recombRate	0.717376
chr2	149000000	150000000	399	12278	recombRate	0.917191
chr2	150000000	151000000	400	13577	recombRate	0.917191
chr2	151000000	152000000	401	15363	recombRate	1.17424
chr2	152000000	153000000	402	12770	recombRate	0.709644
chr2	153000000	154000000	403	17987	recombRate	0.709644
chr2	154000000	155000000	404	37325	recombRate	0.363899
chr2	155000000	156000000	405	29164	recombRate	1.91164
chr2	156000000	157000000	406	19260	recombRate	0.603495
chr2	157000000	158000000	407	15447	recombRate	0.830349
chr2	158000000	159000000	408	13856	recombRate	0.830349
chr2	159000000	160000000	409	11796	recombRate	0.46417
chr2	160000000	161000000	410	11370	recombRate	0.305057
chr2	161000000	162000000	411	13262	recombRate	0.625525
chr2	162000000	163000000	412	19051	recombRate	0.456353
chr2	163000000	164000000	413	23711	recombRate	0.97859
chr2	164000000	165000000	414	21568	recombRate	0.068119
chr2	165000000	166000000	415	16580	recombRate	0.656356
chr2	166000000	167000000	416	15657	recombRate	0.239054
chr2	167000000	168000000	417	25822	recombRate	0.563783
chr2	168000000	169000000	418	17917	recombRate	1.24488
chr2	169000000	170000000	419	13190	recombRate	1.45815
chr2	170000000	171000000	420	12356	recombRate	1.45815
chr2	171000000	172000000	421	14379	recombRate	1.71166
chr2	172000000	173000000	422	11761	recombRate	0.910223
chr2	173000000	174000000	423	12099	recombRate	1.39802
chr2	174000000	175000000	424	13745	recombRate	1.39802
chr2	175000000	176000000	425	11883	recombRate	0.767528
chr2	176000000	177000000	426	18543	recombRate	1.1973
chr2	177000000	178000000	427	17113	recombRate	1.3511
chr2	178000000	179000000	428	12858	recombRate	0.602151
chr2	179000000	180000000	429	20866	recombRate	0.17383
chr2	180000000	181000000	430	17358	recombRate	0.505936
chr2	181000000	182000000	431	20083	recombRate	0.505936
chr2	182000000	183000000	432	18024	recombRate	1.14029
chr2	183000000	184000000	433	18025	recombRate	0.843944
chr2	184000000	185000000	434	24787	recombRate	0.681754
chr2	185000000	186000000	435	32520	recombRate	0.22871
chr2	186000000	187000000	436	22840	recombRate	0.177857
chr2	187000000	188000000	437	18332	recombRate	0.163776
chr2	188000000	189000000	438	23161	recombRate	0.262423
chr2	189000000	190000000	439	19573	recombRate	0.292188
chr2	190000000	191000000	440	13377	recombRate	0.395551
chr2	191000000	192000000	441	10410	recombRate	1.21995
chr2	192000000	193000000	442	14740	recombRate	2.23785
chr2	193000000	194000000	443	30304	recombRate	0.332059
chr2	194000000	195000000	444	33957	recombRate	0.133171
chr2	195000000	196000000	445	35332	recombRate	0.427844
chr2	196000000	197000000	446	23549	recombRate	1.03134
chr2	197000000	198000000	447	13780	recombRate	0.455583
chr2	198000000	199000000	448	13354	recombRate	0
chr2	199000000	200000000	449	29746	recombRate	1.18628
chr2	200000000	201000000	450	16428	recombRate	0.258454
chr2	201000000	202000000	451	10854	recombRate	0.756317
chr2	202000000	203000000	452	11333	recombRate	1.09593
chr2	203000000	204000000	453	10148	recombRate	0.780829
chr2	204000000	205000000	454	11885	recombRate	0.378302
chr2	205000000	206000000	455	13712	recombRate	1.57357
chr2	206000000	207000000	456	13565	recombRate	1.4291
chr2	207000000	208000000	457	16946	recombRate	0.77857
chr2	208000000	209000000	458	11524	recombRate	0.530283
chr2	209000000	210000000	459	21536	recombRate	1.02236
chr2	210000000	211000000	460	16322	recombRate	0.253005
chr2	211000000	212000000	461	22268	recombRate	0.78204
chr2	212000000	213000000	462	30496	recombRate	1.15797
chr2	213000000	214000000	463	26546	recombRate	0.999658
chr2	214000000	215000000	464	25392	recombRate	1.01787
chr2	215000000	216000000	465	20036	recombRate	1.17078
chr2	216000000	217000000	466	13858	recombRate	2.07921
chr2	217000000	218000000	467	14872	recombRate	1.84919
chr2	218000000	219000000	468	16379	recombRate	1.58535
chr2	219000000	220000000	469	11170	recombRate	1.55138
chr2	220000000	221000000	470	19564	recombRate	2.81355
chr2	221000000	222000000	471	27538	recombRate	1.7473
chr2	222000000	223000000	472	20968	recombRate	1.76892
chr2	223000000	224000000	473	12629	recombRate	1.3355
chr2	224000000	225000000	474	13666	recombRate	1.03658
chr2	225000000	226000000	475	13858	recombRate	1.15193
chr2	226000000	227000000	476	20177	recombRate	0.544386
chr2	227000000	228000000	477	13215	recombRate	1.41253
chr2	228000000	229000000	478	17539	recombRate	1.75916
chr2	229000000	230000000	479	33646	recombRate	1.76795
chr2	230000000	231000000	480	20246	recombRate	1.69887
chr2	231000000	232000000	481	14016	recombRate	2.01989
chr2	232000000	233000000	482	10595	recombRate	1.11175
chr2	233000000	234000000	483	12284	recombRate	1.47467
chr2	234000000	235000000	484	13472	recombRate	2.24312
chr2	235000000	236000000	485	12390	recombRate	2.48908
chr2	236000000	237000000	486	12469	recombRate	2.92855
chr2	237000000	238000000	487	15331	recombRate	1.38043
chr2	238000000	239000000	488	11107	recombRate	2.7744
chr2	239000000	240000000	489	13434	recombRate	2.56886
chr2	240000000	241000000	490	13808	recombRate	2.79641
chr2	241000000	242000000	491	14104	recombRate	1.85971
chr2	242000000	243000000	492	11471	recombRate	0
chr20	0	1000000	2810	13682	recombRate	5.18591
chr20	1000000	2000000	2811	14989	recombRate	1.99629
chr20	2000000	3000000	2812	14911	recombRate	2.96103
chr20	3000000	4000000	2813	11504	recombRate	1.90404
chr20	4000000	5000000	2814	17534	recombRate	2.91333
chr20	5000000	6000000	2815	15994	recombRate	5.1591
chr20	6000000	7000000	2816	26915	recombRate	2.45486
chr20	7000000	8000000	2817	28883	recombRate	3.15977
chr20	8000000	9000000	2818	22444	recombRate	1.99046
chr20	9000000	10000000	2819	25919	recombRate	2.50597
chr20	10000000	11000000	2820	16256	recombRate	2.26372
chr20	11000000	12000000	2821	19442	recombRate	2.78697
chr20	12000000	13000000	2822	24342	recombRate	1.63209
chr20	13000000	14000000	2823	14330	recombRate	0.914524
chr20	14000000	15000000	2824	17098	recombRate	0.376863
chr20	15000000	16000000	2825	17700	recombRate	3.73552
chr20	16000000	17000000	2826	16407	recombRate	2.33997
chr20	17000000	18000000	2827	14142	recombRate	1.20821
chr20	18000000	19000000	2828	16029	recombRate	1.70231
chr20	19000000	20000000	2829	18727	recombRate	1.74334
chr20	20000000	21000000	2830	14677	recombRate	2.44572
chr20	21000000	22000000	2831	22358	recombRate	0
chr20	22000000	23000000	2832	25306	recombRate	1.43654
chr20	23000000	24000000	2833	18377	recombRate	1.04677
chr20	24000000	25000000	2834	24992	recombRate	0.844054
chr20	25000000	26000000	2835	11813	recombRate	0.117957
chr20	30000000	31000000	2840	13246	recombRate	0.253104
chr20	31000000	32000000	2841	14429	recombRate	1.03639
chr20	32000000	33000000	2842	11117	recombRate	0.538542
chr20	33000000	34000000	2843	11123	recombRate	0.065453
chr20	34000000	35000000	2844	11195	recombRate	0.330075
chr20	35000000	36000000	2845	11030	recombRate	0.76048
chr20	36000000	37000000	2846	13469	recombRate	2.08171
chr20	37000000	38000000	2847	17028	recombRate	0.657319
chr20	38000000	39000000	2848	27414	recombRate	1.03593
chr20	39000000	40000000	2849	16574	recombRate	1.25531
chr20	40000000	41000000	2850	29375	recombRate	1.56141
chr20	41000000	42000000	2851	38267	recombRate	1.68456
chr20	42000000	43000000	2852	18850	recombRate	2.05511
chr20	43000000	44000000	2853	13576	recombRate	0.868383
chr20	44000000	45000000	2854	15781	recombRate	0.889317
chr20	45000000	46000000	2855	16034	recombRate	2.41566
chr20	46000000	47000000	2856	17280	recombRate	2.21359
chr20	47000000	48000000	2857	14077	recombRate	0.831312
chr20	48000000	49000000	2858	12232	recombRate	1.87014
chr20	49000000	50000000	2859	14528	recombRate	2.62929
chr20	50000000	51000000	2860	14936	recombRate	1.63514
chr20	51000000	52000000	2861	29906	recombRate	2.08642
chr20	52000000	53000000	2862	16583	recombRate	2.69378
chr20	53000000	54000000	2863	33414	recombRate	1.5117
chr20	54000000	55000000	2864	31506	recombRate	2.87818
chr20	55000000	56000000	2865	17746	recombRate	2.4353
chr20	56000000	57000000	2866	17478	recombRate	2.56203
chr20	57000000	58000000	2867	18495	recombRate	2.53745
chr20	58000000	59000000	2868	22149	recombRate	0
chr20	59000000	60000000	2869	33663	recombRate	0
chr20	60000000	61000000	2870	20173	recombRate	0
chr20	61000000	62000000	2871	14374	recombRate	0
chr20	62000000	63000000	2872	13697	recombRate	0
chr21	9000000	10000000	3051	15595	recombRate	0.242012
chr21	10000000	11000000	3052	41811	recombRate	0.242012
chr21	15000000	16000000	3057	20417	recombRate	2.05734
chr21	16000000	17000000	3058	16260	recombRate	2.23389
chr21	17000000	18000000	3059	20231	recombRate	2.93576
chr21	18000000	19000000	3060	23177	recombRate	1.54427
chr21	19000000	20000000	3061	21336	recombRate	3.04356
chr21	20000000	21000000	3062	28003	recombRate	1.74619
chr21	21000000	22000000	3063	37298	recombRate	2.05441
chr21	22000000	23000000	3064	30403	recombRate	1.82205
chr21	23000000	24000000	3065	35735	recombRate	0.691186
chr21	24000000	25000000	3066	40154	recombRate	1.37074
chr21	25000000	26000000	3067	38842	recombRate	1.6762
chr21	26000000	27000000	3068	32734	recombRate	0.727566
chr21	27000000	28000000	3069	18975	recombRate	1.70665
chr21	28000000	29000000	3070	24169	recombRate	2.69
chr21	29000000	30000000	3071	18869	recombRate	1.1
chr21	30000000	31000000	3072	11804	recombRate	0.167946
chr21	31000000	32000000	3073	20360	recombRate	1.11689
chr21	32000000	33000000	3074	18149	recombRate	1.32553
chr21	33000000	34000000	3075	13015	recombRate	2.50276
chr21	34000000	35000000	3076	12878	recombRate	2.01895
chr21	35000000	36000000	3077	11768	recombRate	2.00184
chr21	36000000	37000000	3078	14079	recombRate	1.9611
chr21	37000000	38000000	3079	12185	recombRate	1.35078
chr21	38000000	39000000	3080	11958	recombRate	1.80036
chr21	39000000	40000000	3081	21107	recombRate	2.40596
chr21	40000000	41000000	3082	13866	recombRate	2.78028
chr21	41000000	42000000	3083	26587	recombRate	3.23228
chr21	42000000	43000000	3084	17124	recombRate	3.53447
chr21	43000000	44000000	3085	12722	recombRate	4.41139
chr21	44000000	45000000	3086	11599	recombRate	2.61248
chr21	45000000	46000000	3087	12193	recombRate	1.33699
chr21	46000000	47000000	3088	13505	recombRate	0
chr21	47000000	48000000	3089	14134	recombRate	0
chr22	16000000	17000000	3007	15162	recombRate	0.165738
chr22	17000000	18000000	3008	18622	recombRate	0.687693
chr22	18000000	19000000	3009	10623	recombRate	3.28418
chr22	19000000	20000000	3010	11136	recombRate	2.42196
chr22	20000000	21000000	3011	8165	recombRate	2.42196
chr22	21000000	22000000	3012	9341	recombRate	2.42196
chr22	22000000	23000000	3013	16051	recombRate	1.33865
chr22	23000000	24000000	3014	25326	recombRate	2.34393
chr22	24000000	25000000	3015	9703	recombRate	1.32662
chr22	25000000	26000000	3016	12315	recombRate	3.5255
chr22	26000000	27000000	3017	20060	recombRate	3.56244
chr22	27000000	28000000	3018	19425	recombRate	4.96849
chr22	28000000	29000000	3019	11240	recombRate	1.92125
chr22	29000000	30000000	3020	10814	recombRate	0.851942
chr22	30000000	31000000	3021	11417	recombRate	0.658856
